phi,ani_angle,ani_ratio,convergence
1.23414059795981,3.08843321579024,1.29475971790294,0
1.45851428656834,2.91201530653567,1.23947609343009,0
1.6135984271546,2.58030218092229,1.09237482891614,0
1.63679523318291,2.39765232701152,1.11049295253639,0
1.60751869881201,2.39478506437205,1.12251139867587,0
1.47544884596466,2.67568984055669,1.59486359198997,0
1.46666589321625,2.69117174354807,1.66371221056434,0
1.44420163114711,2.70596587901874,1.7436080854287,0
1.50951081006565,3.01038487963299,1.99000198730571,0
0.526993790786351,2.58543281516257,2.49901147655104,0
0.558943968580076,2.60764718759444,2.33097697195619,0
0.588170538435125,2.64971417033288,2.28289803343967,0
0.613180265391586,2.69050850430635,2.28580997558977,0
0.636636793047414,2.73556685465513,2.2901652954719,0
0.656578879939899,2.77188854512752,2.31737628973363,0
0.985378904676924,0.527041591914691,1.42179758384149,0
1.15242624015902,0.0399098787353839,1.05110772010652,0
1.23172523838782,0.0195050528782703,1.09043154876891,0
1.34129454312999,3.12574877975305,1.16125300555073,0
1.54857560270793,0.0231333254826979,1.12672693849364,0
1.69232503987795,1.06439095789586,1.01207775681348,0
1.70421490710455,1.78523566623815,1.05504172412246,0
1.68604501058849,1.79489679389195,1.0659840290987,0
1.64594176785087,1.756463657762,1.08926277851106,0
1.57027957376555,2.29342752386989,1.250478127661,0
1.56812356522707,2.35496441851988,1.27178262210862,0
1.5510087269361,2.39437323674105,1.28860936488079,0
0.533608880901487,2.874465655367,2.52270796912245,0
0.562948532884011,2.92799892618262,2.41084877067202,0
0.58712443556213,2.97898344723614,2.41745467763722,0
0.607216933912686,3.03311853262106,2.4762876984161,0
0.624002064212566,3.07547196099127,2.56506683986854,0
0.638647668668435,3.09027704988288,2.66822025787905,0
1.14711313848757,0.525793265416038,1.17611121710054,0
1.19763028141964,0.836998064767041,1.16609402763218,0
1.30102699704111,0.744132894841062,1.12285056282142,0
1.41493376038701,0.460490639897,1.16901252357515,0
1.63495979811212,0.402826139870633,1.10975637016901,0
1.74788093121761,0.868951191543455,1.06459494773203,0
1.77126887340338,1.21164960320569,1.07653342803021,0
1.76917176745403,1.31273625661942,1.07930047183224,0
1.74963432024867,1.36343499930736,1.09396215946137,0
1.71330181955417,1.43518617549475,1.13033300217764,0
1.46358791480797,1.6607041936928,1.74521994288592,0
1.4633343935635,1.66608332627835,1.74143451516958,0
1.43577817384236,1.64525906015357,1.77804174439108,0
0.521928992527341,0.258893265994995,2.95292958086498,0
0.548436665133472,0.238207796760776,2.87288000892482,0
0.571243197615225,0.218933483633829,2.88940715276123,0
0.590031583405267,0.203791787318443,2.95974196324155,0
0.607547299791592,0.177684097183286,3.01727528530675,0
0.623461173028865,0.151700265147853,3.08003415060153,0
1.2107748125614,0.773861039415522,1.10150777002285,0
1.25768916162882,1.16325409354035,1.12749990637248,0
1.36890580948249,0.977249476382547,1.0757926786342,0
1.4932092193979,0.399037075949751,1.10401559162924,0
1.68082012704917,0.516253562683721,1.07866667994834,0
1.76980272337912,1.00066846070022,1.08562796318789,0
1.79749103307942,1.23525072587718,1.10222327416897,0
1.81696585262018,1.29971997365328,1.09751756594234,0
1.81732680066921,1.37159064596075,1.10151007538975,0
1.8002300157807,1.41104054056266,1.1386698732773,0
1.8415164926136,1.34014754002551,1.12773238875027,0
1.9605938853611,0.918017753860662,1.04959007243538,0
1.475192853856,1.74372162656586,2.58702652928024,0
1.47350644235311,1.74182591993233,2.548633659597,0
1.47271249087034,1.74606729422848,2.54517436423921,0
1.44485418121287,1.72819328574111,2.59015606737606,0
0.533675900992699,3.00958225453781,2.70987201800387,0
0.560633578211143,3.06172714054476,2.63291522794336,0
0.583202089002552,3.11649134820139,2.65352863297678,0
0.601322640184057,3.1312413941748,2.73254238687374,0
0.616931180086291,3.13119943836761,2.8356499218292,0
0.631532555999791,3.12831402778851,2.93330411216597,0
1.20835412537075,0.72744761791359,1.15916742179831,0
1.26560688546621,1.03601837394274,1.16040522445433,0
1.35843425787168,0.929126637566554,1.12949167081267,0
1.49632900698168,0.533572770181053,1.11335739782299,0
1.68437141105694,0.496749597645021,1.10886521213461,0
1.79741268604486,0.98732558236093,1.09329110693605,0
1.82488156155498,1.10026919772403,1.10214103314474,0
1.83766845248244,1.34190675134949,1.07177750250679,0
1.83573151924083,1.49038767480526,1.09428531389935,0
1.82417667606201,1.473363957425,1.16751172465838,0
1.84870722146566,1.50512009458934,1.20654489829835,0
1.95504787557155,1.52059262901919,1.1266431741119,0
2.06638361827489,2.87057012110766,1.03016171377498,0
2.07919270349355,1.72994801670784,1.31877864840444,0
2.05565614401675,1.76348196857699,1.43380797283804,0
1.22442883609512,1.76654048269854,4.57819071981099,0
